[Czas: 17:13:37.837]	[Komisja B] [P] Przewodniczący 0 w komisji B: Rozpoczynam pracę.
[Czas: 17:13:40.662]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017057] treść nr: 6
[Czas: 17:13:42.069]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018271] treść nr: 2
[Czas: 17:13:42.069]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018271] treść nr: 33
[Czas: 17:13:42.070]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018271] |	 Wynik cząstkowy: 70
[Czas: 17:13:42.070]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018271] |	 Wynik cząstkowy: 63
[Czas: 17:13:42.070]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018271] |	 Wynik cząstkowy: 72
[Czas: 17:13:42.070]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018271] |	 ZDAŁ B |	 Wynik: 68.33 pkt
[Czas: 17:13:42.070]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018272] treść nr: 22
[Czas: 17:13:42.070]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018272] treść nr: 42
[Czas: 17:13:42.071]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018272] treść nr: 2
[Czas: 17:13:42.071]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018272] |	 Wynik cząstkowy: 11
[Czas: 17:13:42.071]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018272] |	 Wynik cząstkowy: 43
[Czas: 17:13:42.071]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018272] |	 Wynik cząstkowy: 48
[Czas: 17:13:42.071]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018272] |	 ZDAŁ B |	 Wynik: 34.00 pkt
[Czas: 17:13:42.071]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018274] treść nr: 16
[Czas: 17:13:42.071]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018274] treść nr: 33
[Czas: 17:13:42.072]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018274] treść nr: 32
[Czas: 17:13:42.072]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018274] |	 Wynik cząstkowy: 77
[Czas: 17:13:42.072]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018274] |	 Wynik cząstkowy: 42
[Czas: 17:13:42.072]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018274] |	 Wynik cząstkowy: 15
[Czas: 17:13:42.072]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018274] |	 ZDAŁ B |	 Wynik: 44.67 pkt
[Czas: 17:13:42.072]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018275] treść nr: 44
[Czas: 17:13:42.073]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018275] treść nr: 14
[Czas: 17:13:42.073]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018275] treść nr: 43
[Czas: 17:13:42.073]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018275] |	 Wynik cząstkowy: 46
[Czas: 17:13:42.073]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018275] |	 Wynik cząstkowy: 93
[Czas: 17:13:42.073]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018275] |	 Wynik cząstkowy: 56
[Czas: 17:13:42.073]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018275] |	 ZDAŁ B |	 Wynik: 65.00 pkt
[Czas: 17:13:42.074]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018277] treść nr: 36
[Czas: 17:13:42.074]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018277] treść nr: 34
[Czas: 17:13:42.074]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018277] treść nr: 1
[Czas: 17:13:42.074]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018277] |	 Wynik cząstkowy: 47
[Czas: 17:13:42.074]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018277] |	 Wynik cząstkowy: 5
[Czas: 17:13:42.074]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018277] |	 Wynik cząstkowy: 41
[Czas: 17:13:42.074]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018277] |	 ZDAŁ B |	 Wynik: 31.00 pkt
[Czas: 17:13:42.075]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018278] treść nr: 28
[Czas: 17:13:42.075]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018278] treść nr: 16
[Czas: 17:13:42.075]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018278] treść nr: 47
[Czas: 17:13:42.075]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018278] |	 Wynik cząstkowy: 33
[Czas: 17:13:42.075]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018278] |	 Wynik cząstkowy: 94
[Czas: 17:13:42.075]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018278] |	 Wynik cząstkowy: 78
[Czas: 17:13:42.075]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018278] |	 ZDAŁ B |	 Wynik: 68.33 pkt
[Czas: 17:13:42.076]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018280] treść nr: 12
[Czas: 17:13:42.076]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018280] treść nr: 50
[Czas: 17:13:42.076]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018280] treść nr: 10
[Czas: 17:13:42.076]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018280] |	 Wynik cząstkowy: 89
[Czas: 17:13:42.076]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018280] |	 Wynik cząstkowy: 0
[Czas: 17:13:42.076]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018280] |	 Wynik cząstkowy: 16
[Czas: 17:13:42.076]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018280] |	 ZDAŁ B |	 Wynik: 35.00 pkt
[Czas: 17:13:42.077]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018281] treść nr: 49
[Czas: 17:13:42.077]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018281] treść nr: 18
[Czas: 17:13:42.077]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018281] treść nr: 16
[Czas: 17:13:42.077]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018281] |	 Wynik cząstkowy: 32
[Czas: 17:13:42.077]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018281] |	 Wynik cząstkowy: 5
[Czas: 17:13:42.077]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018281] |	 Wynik cząstkowy: 88
[Czas: 17:13:42.077]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018281] |	 ZDAŁ B |	 Wynik: 41.67 pkt
[Czas: 17:13:42.078]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018282] treść nr: 46
[Czas: 17:13:42.078]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018282] treść nr: 12
[Czas: 17:13:42.078]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018282] treść nr: 8
[Czas: 17:13:42.079]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018282] |	 Wynik cząstkowy: 77
[Czas: 17:13:42.079]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018282] |	 Wynik cząstkowy: 13
[Czas: 17:13:42.079]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018282] |	 Wynik cząstkowy: 87
[Czas: 17:13:42.079]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018282] |	 ZDAŁ B |	 Wynik: 59.00 pkt
[Czas: 17:13:42.079]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018284] treść nr: 3
[Czas: 17:13:42.079]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018284] treść nr: 7
[Czas: 17:13:42.079]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018284] treść nr: 42
[Czas: 17:13:42.080]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018284] |	 Wynik cząstkowy: 71
[Czas: 17:13:42.080]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018284] |	 Wynik cząstkowy: 74
[Czas: 17:13:42.080]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018284] |	 Wynik cząstkowy: 91
[Czas: 17:13:42.080]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018284] |	 ZDAŁ B |	 Wynik: 78.67 pkt
[Czas: 17:13:42.080]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018285] treść nr: 49
[Czas: 17:13:42.080]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018285] treść nr: 3
[Czas: 17:13:42.080]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018285] treść nr: 45
[Czas: 17:13:42.081]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018285] |	 Wynik cząstkowy: 82
[Czas: 17:13:42.081]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018285] |	 Wynik cząstkowy: 78
[Czas: 17:13:42.081]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018285] |	 Wynik cząstkowy: 43
[Czas: 17:13:42.081]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018285] |	 ZDAŁ B |	 Wynik: 67.67 pkt
[Czas: 17:13:42.081]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018287] treść nr: 28
[Czas: 17:13:42.081]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018287] treść nr: 31
[Czas: 17:13:42.081]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018287] treść nr: 23
[Czas: 17:13:42.081]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018287] |	 Wynik cząstkowy: 97
[Czas: 17:13:42.081]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018287] |	 Wynik cząstkowy: 83
[Czas: 17:13:42.081]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018287] |	 Wynik cząstkowy: 30
[Czas: 17:13:42.082]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018287] |	 ZDAŁ B |	 Wynik: 70.00 pkt
[Czas: 17:13:42.082]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018288] treść nr: 43
[Czas: 17:13:42.082]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018288] treść nr: 50
[Czas: 17:13:42.082]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018288] treść nr: 24
[Czas: 17:13:42.082]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018288] |	 Wynik cząstkowy: 26
[Czas: 17:13:42.082]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018288] |	 Wynik cząstkowy: 67
[Czas: 17:13:42.082]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018288] |	 Wynik cząstkowy: 47
[Czas: 17:13:42.083]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018288] |	 ZDAŁ B |	 Wynik: 46.67 pkt
[Czas: 17:13:42.083]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018290] treść nr: 20
[Czas: 17:13:42.083]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018290] treść nr: 31
[Czas: 17:13:42.083]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018290] treść nr: 28
[Czas: 17:13:42.084]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018290] |	 Wynik cząstkowy: 66
[Czas: 17:13:42.084]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018290] |	 Wynik cząstkowy: 0
[Czas: 17:13:42.084]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018290] |	 Wynik cząstkowy: 1
[Czas: 17:13:42.084]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018290] |	 OBLAŁ B |	 Wynik: 22.33 pkt
[Czas: 17:13:42.084]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018291] treść nr: 13
[Czas: 17:13:42.084]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018291] treść nr: 10
[Czas: 17:13:42.085]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018291] treść nr: 27
[Czas: 17:13:42.085]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018291] |	 Wynik cząstkowy: 67
[Czas: 17:13:42.085]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018291] |	 Wynik cząstkowy: 84
[Czas: 17:13:42.085]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018291] |	 Wynik cząstkowy: 29
[Czas: 17:13:42.085]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018291] |	 ZDAŁ B |	 Wynik: 60.00 pkt
[Czas: 17:13:42.086]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018292] treść nr: 16
[Czas: 17:13:42.086]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018292] treść nr: 39
[Czas: 17:13:42.086]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018292] treść nr: 7
[Czas: 17:13:42.086]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018292] |	 Wynik cząstkowy: 55
[Czas: 17:13:42.086]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018292] |	 Wynik cząstkowy: 51
[Czas: 17:13:42.086]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018292] |	 Wynik cząstkowy: 98
[Czas: 17:13:42.086]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018292] |	 ZDAŁ B |	 Wynik: 68.00 pkt
[Czas: 17:13:42.087]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018294] treść nr: 25
[Czas: 17:13:42.087]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018294] treść nr: 29
[Czas: 17:13:42.087]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018294] treść nr: 18
[Czas: 17:13:42.087]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018294] |	 Wynik cząstkowy: 31
[Czas: 17:13:42.087]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018294] |	 Wynik cząstkowy: 34
[Czas: 17:13:42.087]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018294] |	 Wynik cząstkowy: 72
[Czas: 17:13:42.087]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018294] |	 ZDAŁ B |	 Wynik: 45.67 pkt
[Czas: 17:13:42.088]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018296] treść nr: 6
[Czas: 17:13:42.088]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018296] treść nr: 15
[Czas: 17:13:42.088]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018296] treść nr: 49
[Czas: 17:13:42.088]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018296] |	 Wynik cząstkowy: 85
[Czas: 17:13:42.088]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018296] |	 Wynik cząstkowy: 28
[Czas: 17:13:42.088]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018296] |	 Wynik cząstkowy: 40
[Czas: 17:13:42.088]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018296] |	 ZDAŁ B |	 Wynik: 51.00 pkt
[Czas: 17:13:42.089]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018297] treść nr: 49
[Czas: 17:13:42.089]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018297] treść nr: 10
[Czas: 17:13:42.089]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018297] treść nr: 28
[Czas: 17:13:42.089]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018297] |	 Wynik cząstkowy: 17
[Czas: 17:13:42.089]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018297] |	 Wynik cząstkowy: 84
[Czas: 17:13:42.089]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018297] |	 Wynik cząstkowy: 69
[Czas: 17:13:42.089]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018297] |	 ZDAŁ B |	 Wynik: 56.67 pkt
[Czas: 17:13:42.090]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018299] treść nr: 33
[Czas: 17:13:42.090]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018299] treść nr: 12
[Czas: 17:13:42.090]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018299] treść nr: 39
[Czas: 17:13:42.090]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018299] |	 Wynik cząstkowy: 92
[Czas: 17:13:42.090]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018299] |	 Wynik cząstkowy: 45
[Czas: 17:13:42.090]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018299] |	 Wynik cząstkowy: 80
[Czas: 17:13:42.090]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018299] |	 ZDAŁ B |	 Wynik: 72.33 pkt
[Czas: 17:13:42.091]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018300] treść nr: 16
[Czas: 17:13:42.091]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018300] treść nr: 34
[Czas: 17:13:42.091]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018300] treść nr: 6
[Czas: 17:13:42.091]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018300] |	 Wynik cząstkowy: 34
