[Czas: 11:54:57.879]	[Komisja A] [P] Przewodniczący 0 w komisji A: Rozpoczynam pracę.
[Czas: 11:55:04.862]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 316760] treść nr: 31
[Czas: 11:58:22.498]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317495] | Numer pytania: 17 | Jego odpowiedz: 27 	 Wynik cząstkowy: 34
[Czas: 11:58:22.498]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317495] | Numer pytania: 50 | Jego odpowiedz: 53 	 Wynik cząstkowy: 82
[Czas: 11:58:22.498]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317495] | Numer pytania: 43 | Jego odpowiedz: 48 	 Wynik cząstkowy: 90
[Czas: 11:58:22.498]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317495] |	 ZDAŁ A (-> B) |	 Wynik: 65.00 pkt
[Czas: 11:58:22.499]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317496] treść nr: 46
[Czas: 11:58:22.499]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317496] treść nr: 17
[Czas: 11:58:22.499]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317496] treść nr: 5
[Czas: 11:58:22.499]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317496] treść nr: 1
[Czas: 11:58:22.500]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317496] treść nr: 2
[Czas: 11:58:22.801]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317496] | Numer pytania: 1 | Jego odpowiedz: 7 	 Wynik cząstkowy: 95
[Czas: 11:58:22.801]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317496] | Numer pytania: 2 | Jego odpowiedz: 10 	 Wynik cząstkowy: 72
[Czas: 11:58:22.801]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317496] | Numer pytania: 17 | Jego odpowiedz: 23 	 Wynik cząstkowy: 81
[Czas: 11:58:22.801]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317496] | Numer pytania: 5 | Jego odpowiedz: 15 	 Wynik cząstkowy: 39
[Czas: 11:58:22.801]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317496] | Numer pytania: 46 | Jego odpowiedz: 54 	 Wynik cząstkowy: 79
[Czas: 11:58:22.802]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317496] |	 ZDAŁ A (-> B) |	 Wynik: 73.20 pkt
[Czas: 11:58:22.802]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317497] treść nr: 23
[Czas: 11:58:22.803]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317497] treść nr: 45
[Czas: 11:58:22.803]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317497] treść nr: 41
[Czas: 11:58:22.803]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317497] treść nr: 10
[Czas: 11:58:22.803]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317497] treść nr: 24
[Czas: 11:58:23.106]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317497] | Numer pytania: 45 | Jego odpowiedz: 51 	 Wynik cząstkowy: 69
[Czas: 11:58:23.106]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317497] | Numer pytania: 24 | Jego odpowiedz: 31 	 Wynik cząstkowy: 49
[Czas: 11:58:23.106]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317497] | Numer pytania: 10 | Jego odpowiedz: 19 	 Wynik cząstkowy: 75
[Czas: 11:58:23.106]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317497] | Numer pytania: 41 | Jego odpowiedz: 44 	 Wynik cząstkowy: 22
[Czas: 11:58:23.106]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317497] | Numer pytania: 23 | Jego odpowiedz: 33 	 Wynik cząstkowy: 94
[Czas: 11:58:23.106]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317497] |	 ZDAŁ A (-> B) |	 Wynik: 61.80 pkt
[Czas: 11:58:23.107]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317498] treść nr: 13
[Czas: 11:58:23.107]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317498] treść nr: 24
[Czas: 11:58:23.107]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317498] treść nr: 43
[Czas: 11:58:23.107]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317498] treść nr: 8
[Czas: 11:58:23.107]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317498] treść nr: 40
[Czas: 11:58:23.426]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317498] | Numer pytania: 40 | Jego odpowiedz: 46 	 Wynik cząstkowy: 94
[Czas: 11:58:23.426]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317498] | Numer pytania: 8 | Jego odpowiedz: 17 	 Wynik cząstkowy: 17
[Czas: 11:58:23.426]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317498] | Numer pytania: 13 | Jego odpowiedz: 20 	 Wynik cząstkowy: 70
[Czas: 11:58:23.426]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317498] | Numer pytania: 24 | Jego odpowiedz: 33 	 Wynik cząstkowy: 41
[Czas: 11:58:23.426]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317498] | Numer pytania: 43 | Jego odpowiedz: 46 	 Wynik cząstkowy: 89
[Czas: 11:58:23.426]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317498] |	 ZDAŁ A (-> B) |	 Wynik: 62.20 pkt
[Czas: 11:58:23.427]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317499] treść nr: 14
[Czas: 11:58:23.427]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317499] treść nr: 13
[Czas: 11:58:23.427]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317499] treść nr: 9
[Czas: 11:58:23.427]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317499] treść nr: 20
[Czas: 11:58:23.427]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317499] treść nr: 12
[Czas: 11:58:23.735]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317499] | Numer pytania: 13 | Jego odpowiedz: 22 	 Wynik cząstkowy: 36
[Czas: 11:58:23.735]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317499] | Numer pytania: 9 | Jego odpowiedz: 19 	 Wynik cząstkowy: 75
[Czas: 11:58:23.735]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317499] | Numer pytania: 12 | Jego odpowiedz: 17 	 Wynik cząstkowy: 2
[Czas: 11:58:23.735]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317499] | Numer pytania: 20 | Jego odpowiedz: 30 	 Wynik cząstkowy: 97
[Czas: 11:58:23.735]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317499] | Numer pytania: 14 | Jego odpowiedz: 15 	 Wynik cząstkowy: 45
[Czas: 11:58:23.735]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317499] |	 ZDAŁ A (-> B) |	 Wynik: 51.00 pkt
[Czas: 11:58:23.736]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317500] treść nr: 20
[Czas: 11:58:23.736]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317500] treść nr: 13
[Czas: 11:58:23.736]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317500] treść nr: 28
[Czas: 11:58:23.736]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317500] treść nr: 29
[Czas: 11:58:23.737]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317500] treść nr: 36
[Czas: 11:58:24.039]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317500] | Numer pytania: 20 | Jego odpowiedz: 27 	 Wynik cząstkowy: 71
[Czas: 11:58:24.039]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317500] | Numer pytania: 28 | Jego odpowiedz: 37 	 Wynik cząstkowy: 26
[Czas: 11:58:24.039]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317500] | Numer pytania: 36 | Jego odpowiedz: 39 	 Wynik cząstkowy: 19
[Czas: 11:58:24.039]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317500] | Numer pytania: 29 | Jego odpowiedz: 35 	 Wynik cząstkowy: 0
[Czas: 11:58:24.039]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317500] | Numer pytania: 13 | Jego odpowiedz: 21 	 Wynik cząstkowy: 86
[Czas: 11:58:24.039]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317500] |	 ZDAŁ A (-> B) |	 Wynik: 40.40 pkt
[Czas: 11:58:24.040]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317501] treść nr: 21
[Czas: 11:58:24.040]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317501] treść nr: 25
[Czas: 11:58:24.040]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317501] treść nr: 30
[Czas: 11:58:24.040]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317501] treść nr: 16
[Czas: 11:58:24.041]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317501] treść nr: 17
[Czas: 11:58:24.342]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317501] | Numer pytania: 17 | Jego odpowiedz: 25 	 Wynik cząstkowy: 12
[Czas: 11:58:24.342]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317501] | Numer pytania: 21 | Jego odpowiedz: 22 	 Wynik cząstkowy: 18
[Czas: 11:58:24.342]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317501] | Numer pytania: 16 | Jego odpowiedz: 18 	 Wynik cząstkowy: 100
[Czas: 11:58:24.342]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317501] | Numer pytania: 25 | Jego odpowiedz: 29 	 Wynik cząstkowy: 16
[Czas: 11:58:24.342]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317501] | Numer pytania: 30 | Jego odpowiedz: 39 	 Wynik cząstkowy: 90
[Czas: 11:58:24.342]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317501] |	 ZDAŁ A (-> B) |	 Wynik: 47.20 pkt
[Czas: 11:58:24.343]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317502] treść nr: 47
[Czas: 11:58:24.343]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317502] treść nr: 27
[Czas: 11:58:24.343]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317502] treść nr: 13
[Czas: 11:58:24.343]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317502] treść nr: 12
[Czas: 11:58:24.344]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317502] treść nr: 40
[Czas: 11:58:24.653]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317502] | Numer pytania: 27 | Jego odpowiedz: 29 	 Wynik cząstkowy: 4
[Czas: 11:58:24.653]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317502] | Numer pytania: 40 | Jego odpowiedz: 41 	 Wynik cząstkowy: 94
[Czas: 11:58:24.653]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317502] | Numer pytania: 12 | Jego odpowiedz: 15 	 Wynik cząstkowy: 90
[Czas: 11:58:24.653]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317502] | Numer pytania: 47 | Jego odpowiedz: 53 	 Wynik cząstkowy: 79
[Czas: 11:58:24.653]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317502] | Numer pytania: 13 | Jego odpowiedz: 15 	 Wynik cząstkowy: 20
[Czas: 11:58:24.654]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317502] |	 ZDAŁ A (-> B) |	 Wynik: 57.40 pkt
[Czas: 11:58:24.655]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317503] treść nr: 5
[Czas: 11:58:24.655]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317503] treść nr: 46
[Czas: 11:58:24.655]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317503] treść nr: 47
[Czas: 11:58:24.655]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317503] treść nr: 33
[Czas: 11:58:24.655]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317503] treść nr: 32
[Czas: 11:58:24.956]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317503] | Numer pytania: 46 | Jego odpowiedz: 51 	 Wynik cząstkowy: 79
[Czas: 11:58:24.956]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317503] | Numer pytania: 33 | Jego odpowiedz: 41 	 Wynik cząstkowy: 12
[Czas: 11:58:24.956]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317503] | Numer pytania: 47 | Jego odpowiedz: 55 	 Wynik cząstkowy: 64
[Czas: 11:58:24.956]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317503] | Numer pytania: 5 | Jego odpowiedz: 7 	 Wynik cząstkowy: 15
[Czas: 11:58:24.956]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317503] | Numer pytania: 32 | Jego odpowiedz: 35 	 Wynik cząstkowy: 63
[Czas: 11:58:24.957]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317503] |	 ZDAŁ A (-> B) |	 Wynik: 46.60 pkt
[Czas: 11:58:24.958]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317504] treść nr: 7
[Czas: 11:58:24.958]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317504] treść nr: 8
[Czas: 11:58:24.958]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317504] treść nr: 43
[Czas: 11:58:24.958]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317504] treść nr: 23
[Czas: 11:58:24.958]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317504] treść nr: 24
[Czas: 11:58:25.260]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317504] | Numer pytania: 23 | Jego odpowiedz: 33 	 Wynik cząstkowy: 19
[Czas: 11:58:25.260]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317504] | Numer pytania: 8 | Jego odpowiedz: 12 	 Wynik cząstkowy: 7
[Czas: 11:58:25.260]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317504] | Numer pytania: 24 | Jego odpowiedz: 31 	 Wynik cząstkowy: 90
[Czas: 11:58:25.260]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317504] | Numer pytania: 7 | Jego odpowiedz: 10 	 Wynik cząstkowy: 7
[Czas: 11:58:25.260]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317504] | Numer pytania: 43 | Jego odpowiedz: 49 	 Wynik cząstkowy: 14
[Czas: 11:58:25.261]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317504] |	 OBLAŁ A (Koniec) |	 Wynik: 27.40 pkt
[Czas: 11:58:25.262]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317505] treść nr: 5
[Czas: 11:58:25.262]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317505] treść nr: 13
[Czas: 11:58:25.262]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317505] treść nr: 8
[Czas: 11:58:25.262]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317505] treść nr: 16
[Czas: 11:58:25.262]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317505] treść nr: 2
[Czas: 11:58:25.574]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317505] | Numer pytania: 13 | Jego odpowiedz: 17 	 Wynik cząstkowy: 91
[Czas: 11:58:25.574]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317505] | Numer pytania: 2 | Jego odpowiedz: 9 	 Wynik cząstkowy: 60
[Czas: 11:58:25.574]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317505] | Numer pytania: 8 | Jego odpowiedz: 12 	 Wynik cząstkowy: 81
[Czas: 11:58:25.574]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317505] | Numer pytania: 16 | Jego odpowiedz: 18 	 Wynik cząstkowy: 70
[Czas: 11:58:25.574]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317505] | Numer pytania: 5 | Jego odpowiedz: 9 	 Wynik cząstkowy: 25
[Czas: 11:58:25.575]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317505] |	 ZDAŁ A (-> B) |	 Wynik: 65.40 pkt
[Czas: 11:58:25.576]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317506] treść nr: 44
[Czas: 11:58:25.576]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317506] treść nr: 1
[Czas: 11:58:25.576]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317506] treść nr: 12
[Czas: 11:58:25.576]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317506] treść nr: 28
[Czas: 11:58:25.576]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317506] treść nr: 34
[Czas: 11:58:25.884]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317506] | Numer pytania: 34 | Jego odpowiedz: 40 	 Wynik cząstkowy: 10
[Czas: 11:58:25.884]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317506] | Numer pytania: 28 | Jego odpowiedz: 36 	 Wynik cząstkowy: 23
[Czas: 11:58:25.884]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317506] | Numer pytania: 44 | Jego odpowiedz: 46 	 Wynik cząstkowy: 18
[Czas: 11:58:25.884]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317506] | Numer pytania: 1 | Jego odpowiedz: 5 	 Wynik cząstkowy: 31
[Czas: 11:58:25.884]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317506] | Numer pytania: 12 | Jego odpowiedz: 16 	 Wynik cząstkowy: 94
[Czas: 11:58:25.885]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317506] |	 ZDAŁ A (-> B) |	 Wynik: 35.20 pkt
[Czas: 11:58:25.886]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317507] treść nr: 39
[Czas: 11:58:25.886]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317507] treść nr: 32
[Czas: 11:58:25.886]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317507] treść nr: 33
[Czas: 11:58:25.886]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317507] treść nr: 6
[Czas: 11:58:25.887]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317507] treść nr: 5
