[Czas: 17:14:23.491]	[Komisja A] [P] Przewodniczący 0 w komisji A: Rozpoczynam pracę.
[Czas: 17:14:24.728]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1022709] treść nr: 45
[Czas: 17:14:26.594]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023868] |	 Wynik cząstkowy: 89
[Czas: 17:14:26.594]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023868] |	 Wynik cząstkowy: 77
[Czas: 17:14:26.594]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023868] |	 Wynik cząstkowy: 91
[Czas: 17:14:26.594]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023868] |	 Wynik cząstkowy: 75
[Czas: 17:14:26.595]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023868] |	 ZDAŁ A (-> B) |	 Wynik: 75.00 pkt
[Czas: 17:14:26.595]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023869] treść nr: 41
[Czas: 17:14:26.595]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023869] treść nr: 24
[Czas: 17:14:26.595]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023869] treść nr: 2
[Czas: 17:14:26.595]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023869] treść nr: 44
[Czas: 17:14:26.595]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023869] treść nr: 10
[Czas: 17:14:26.595]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023869] |	 Wynik cząstkowy: 39
[Czas: 17:14:26.595]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023869] |	 Wynik cząstkowy: 85
[Czas: 17:14:26.595]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023869] |	 Wynik cząstkowy: 63
[Czas: 17:14:26.595]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023869] |	 Wynik cząstkowy: 67
[Czas: 17:14:26.595]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023869] |	 Wynik cząstkowy: 50
[Czas: 17:14:26.596]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023869] |	 ZDAŁ A (-> B) |	 Wynik: 60.80 pkt
[Czas: 17:14:26.596]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023870] treść nr: 26
[Czas: 17:14:26.596]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023870] treść nr: 16
[Czas: 17:14:26.596]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023870] treść nr: 31
[Czas: 17:14:26.596]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023870] treść nr: 30
[Czas: 17:14:26.596]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023870] treść nr: 1
[Czas: 17:14:26.596]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023870] |	 Wynik cząstkowy: 55
[Czas: 17:14:26.596]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023870] |	 Wynik cząstkowy: 63
[Czas: 17:14:26.596]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023870] |	 Wynik cząstkowy: 61
[Czas: 17:14:26.596]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023870] |	 Wynik cząstkowy: 38
[Czas: 17:14:26.596]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023870] |	 Wynik cząstkowy: 30
[Czas: 17:14:26.597]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023870] |	 ZDAŁ A (-> B) |	 Wynik: 49.40 pkt
[Czas: 17:14:26.597]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023871] treść nr: 44
[Czas: 17:14:26.597]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023871] treść nr: 37
[Czas: 17:14:26.597]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023871] treść nr: 29
[Czas: 17:14:26.597]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023871] treść nr: 35
[Czas: 17:14:26.597]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023871] treść nr: 18
[Czas: 17:14:26.597]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023871] |	 Wynik cząstkowy: 72
[Czas: 17:14:26.597]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023871] |	 Wynik cząstkowy: 34
[Czas: 17:14:26.597]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023871] |	 Wynik cząstkowy: 88
[Czas: 17:14:26.597]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023871] |	 Wynik cząstkowy: 78
[Czas: 17:14:26.597]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023871] |	 Wynik cząstkowy: 100
[Czas: 17:14:26.598]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023871] |	 ZDAŁ A (-> B) |	 Wynik: 74.40 pkt
[Czas: 17:14:26.598]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023872] treść nr: 23
[Czas: 17:14:26.598]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023872] treść nr: 36
[Czas: 17:14:26.598]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023872] treść nr: 5
[Czas: 17:14:26.598]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023872] treść nr: 27
[Czas: 17:14:26.598]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023872] treść nr: 29
[Czas: 17:14:26.599]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023872] |	 Wynik cząstkowy: 43
[Czas: 17:14:26.599]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023872] |	 Wynik cząstkowy: 10
[Czas: 17:14:26.599]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023872] |	 Wynik cząstkowy: 93
[Czas: 17:14:26.599]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023872] |	 Wynik cząstkowy: 8
[Czas: 17:14:26.599]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023872] |	 Wynik cząstkowy: 90
[Czas: 17:14:26.599]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023872] |	 ZDAŁ A (-> B) |	 Wynik: 48.80 pkt
[Czas: 17:14:26.599]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023873] treść nr: 42
[Czas: 17:14:26.599]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023873] treść nr: 14
[Czas: 17:14:26.599]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023873] treść nr: 37
[Czas: 17:14:26.599]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023873] treść nr: 22
[Czas: 17:14:26.600]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023873] treść nr: 43
[Czas: 17:14:26.600]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023873] |	 Wynik cząstkowy: 25
[Czas: 17:14:26.600]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023873] |	 Wynik cząstkowy: 90
[Czas: 17:14:26.600]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023873] |	 Wynik cząstkowy: 64
[Czas: 17:14:26.600]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023873] |	 Wynik cząstkowy: 56
[Czas: 17:14:26.600]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023873] |	 Wynik cząstkowy: 59
[Czas: 17:14:26.600]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023873] |	 ZDAŁ A (-> B) |	 Wynik: 58.80 pkt
[Czas: 17:14:26.600]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023874] treść nr: 2
[Czas: 17:14:26.601]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023874] treść nr: 11
[Czas: 17:14:26.601]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023874] treść nr: 18
[Czas: 17:14:26.601]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023874] treść nr: 30
[Czas: 17:14:26.601]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023874] treść nr: 47
[Czas: 17:14:26.601]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023874] |	 Wynik cząstkowy: 10
[Czas: 17:14:26.601]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023874] |	 Wynik cząstkowy: 82
[Czas: 17:14:26.601]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023874] |	 Wynik cząstkowy: 5
[Czas: 17:14:26.601]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023874] |	 Wynik cząstkowy: 50
[Czas: 17:14:26.601]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023874] |	 Wynik cząstkowy: 3
[Czas: 17:14:26.601]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023874] |	 ZDAŁ A (-> B) |	 Wynik: 30.00 pkt
[Czas: 17:14:26.602]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023875] treść nr: 32
[Czas: 17:14:26.602]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023875] treść nr: 7
[Czas: 17:14:26.602]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023875] treść nr: 50
[Czas: 17:14:26.602]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023875] treść nr: 36
[Czas: 17:14:26.602]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023875] treść nr: 35
[Czas: 17:14:26.602]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023875] |	 Wynik cząstkowy: 84
[Czas: 17:14:26.602]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023875] |	 Wynik cząstkowy: 22
[Czas: 17:14:26.602]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023875] |	 Wynik cząstkowy: 8
[Czas: 17:14:26.602]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023875] |	 Wynik cząstkowy: 40
[Czas: 17:14:26.602]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023875] |	 Wynik cząstkowy: 32
[Czas: 17:14:26.603]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023875] |	 ZDAŁ A (-> B) |	 Wynik: 37.20 pkt
[Czas: 17:14:26.603]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023876] treść nr: 47
[Czas: 17:14:26.603]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023876] treść nr: 39
[Czas: 17:14:26.603]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023876] treść nr: 5
[Czas: 17:14:26.604]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023876] treść nr: 35
[Czas: 17:14:26.604]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023876] treść nr: 12
[Czas: 17:14:26.605]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023876] |	 Wynik cząstkowy: 62
[Czas: 17:14:26.605]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023876] |	 Wynik cząstkowy: 29
[Czas: 17:14:26.605]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023876] |	 Wynik cząstkowy: 17
[Czas: 17:14:26.605]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023876] |	 Wynik cząstkowy: 87
[Czas: 17:14:26.605]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023876] |	 Wynik cząstkowy: 74
[Czas: 17:14:26.605]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023876] |	 ZDAŁ A (-> B) |	 Wynik: 53.80 pkt
[Czas: 17:14:26.605]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023877] treść nr: 43
[Czas: 17:14:26.605]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023877] treść nr: 35
[Czas: 17:14:26.605]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023877] treść nr: 50
[Czas: 17:14:26.605]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023877] treść nr: 11
[Czas: 17:14:26.606]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023877] treść nr: 16
[Czas: 17:14:26.606]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023877] |	 Wynik cząstkowy: 14
[Czas: 17:14:26.606]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023877] |	 Wynik cząstkowy: 1
[Czas: 17:14:26.606]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023877] |	 Wynik cząstkowy: 84
[Czas: 17:14:26.606]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023877] |	 Wynik cząstkowy: 78
[Czas: 17:14:26.606]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023877] |	 Wynik cząstkowy: 87
[Czas: 17:14:26.606]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023877] |	 ZDAŁ A (-> B) |	 Wynik: 52.80 pkt
[Czas: 17:14:26.606]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023878] treść nr: 1
[Czas: 17:14:26.606]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023878] treść nr: 30
[Czas: 17:14:26.606]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023878] treść nr: 35
[Czas: 17:14:26.607]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023878] treść nr: 2
[Czas: 17:14:26.607]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023878] treść nr: 16
[Czas: 17:14:26.607]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023878] |	 Wynik cząstkowy: 23
[Czas: 17:14:26.607]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023878] |	 Wynik cząstkowy: 95
[Czas: 17:14:26.607]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023878] |	 Wynik cząstkowy: 22
[Czas: 17:14:26.607]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023878] |	 Wynik cząstkowy: 11
[Czas: 17:14:26.607]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023878] |	 Wynik cząstkowy: 55
[Czas: 17:14:26.607]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023878] |	 ZDAŁ A (-> B) |	 Wynik: 41.20 pkt
[Czas: 17:14:26.607]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023879] (Stary) |	 ZALICZONA A (Wcześniej) |	 Przekierowanie do B
[Czas: 17:14:26.607]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023880] treść nr: 10
[Czas: 17:14:26.608]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023880] treść nr: 42
[Czas: 17:14:26.608]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023880] treść nr: 17
[Czas: 17:14:26.608]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023880] treść nr: 14
[Czas: 17:14:26.608]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023880] treść nr: 26
[Czas: 17:14:26.608]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023880] |	 Wynik cząstkowy: 98
[Czas: 17:14:26.608]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023880] |	 Wynik cząstkowy: 84
[Czas: 17:14:26.608]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023880] |	 Wynik cząstkowy: 43
[Czas: 17:14:26.608]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023880] |	 Wynik cząstkowy: 25
[Czas: 17:14:26.608]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023880] |	 Wynik cząstkowy: 62
[Czas: 17:14:26.608]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023880] |	 ZDAŁ A (-> B) |	 Wynik: 62.40 pkt
[Czas: 17:14:26.609]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023881] treść nr: 38
[Czas: 17:14:26.609]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023881] treść nr: 34
[Czas: 17:14:26.609]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023881] treść nr: 35
[Czas: 17:14:26.609]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023881] treść nr: 39
[Czas: 17:14:26.609]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023881] treść nr: 44
[Czas: 17:14:26.609]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023881] |	 Wynik cząstkowy: 20
[Czas: 17:14:26.609]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023881] |	 Wynik cząstkowy: 82
[Czas: 17:14:26.609]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023881] |	 Wynik cząstkowy: 49
[Czas: 17:14:26.609]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023881] |	 Wynik cząstkowy: 68
[Czas: 17:14:26.609]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023881] |	 Wynik cząstkowy: 93
[Czas: 17:14:26.609]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023881] |	 ZDAŁ A (-> B) |	 Wynik: 62.40 pkt
[Czas: 17:14:26.610]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023882] treść nr: 20
[Czas: 17:14:26.610]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023882] treść nr: 38
[Czas: 17:14:26.610]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023882] treść nr: 14
