[Czas: 15:53:25.727]	[Komisja A] [P] Przewodniczący 0 w komisji A: Rozpoczynam pracę.
[Czas: 15:53:28.026]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892426] treść nr: 34
[Czas: 15:54:02.284]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892598] treść nr: 27
[Czas: 15:54:02.284]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892598] treść nr: 10
[Czas: 15:54:02.485]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892598] |	 Wynik cząstkowy: 87
[Czas: 15:54:02.485]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892598] |	 Wynik cząstkowy: 99
[Czas: 15:54:02.485]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892598] |	 Wynik cząstkowy: 87
[Czas: 15:54:02.485]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892598] |	 Wynik cząstkowy: 92
[Czas: 15:54:02.485]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892598] |	 Wynik cząstkowy: 8
[Czas: 15:54:02.486]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892598] |	 ZDAŁ A (-> B) |	 Wynik: 74.60 pkt
[Czas: 15:54:02.486]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892599] treść nr: 47
[Czas: 15:54:02.486]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892599] treść nr: 35
[Czas: 15:54:02.486]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892599] treść nr: 20
[Czas: 15:54:02.487]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892599] treść nr: 3
[Czas: 15:54:02.487]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892599] treść nr: 40
[Czas: 15:54:02.688]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892599] |	 Wynik cząstkowy: 17
[Czas: 15:54:02.688]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892599] |	 Wynik cząstkowy: 79
[Czas: 15:54:02.688]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892599] |	 Wynik cząstkowy: 50
[Czas: 15:54:02.688]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892599] |	 Wynik cząstkowy: 92
[Czas: 15:54:02.688]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892599] |	 Wynik cząstkowy: 94
[Czas: 15:54:02.688]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892599] |	 ZDAŁ A (-> B) |	 Wynik: 66.40 pkt
[Czas: 15:54:02.689]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892600] treść nr: 15
[Czas: 15:54:02.689]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892600] treść nr: 48
[Czas: 15:54:02.689]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892600] treść nr: 7
[Czas: 15:54:02.690]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892600] treść nr: 44
[Czas: 15:54:02.690]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892600] treść nr: 18
[Czas: 15:54:02.894]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892600] |	 Wynik cząstkowy: 11
[Czas: 15:54:02.894]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892600] |	 Wynik cząstkowy: 100
[Czas: 15:54:02.894]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892600] |	 Wynik cząstkowy: 23
[Czas: 15:54:02.894]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892600] |	 Wynik cząstkowy: 16
[Czas: 15:54:02.894]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892600] |	 Wynik cząstkowy: 40
[Czas: 15:54:02.895]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892600] |	 ZDAŁ A (-> B) |	 Wynik: 38.00 pkt
[Czas: 15:54:02.895]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892601] treść nr: 20
[Czas: 15:54:02.896]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892601] treść nr: 22
[Czas: 15:54:02.896]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892601] treść nr: 33
[Czas: 15:54:02.896]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892601] treść nr: 5
[Czas: 15:54:02.896]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892601] treść nr: 50
[Czas: 15:54:03.097]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892601] |	 Wynik cząstkowy: 48
[Czas: 15:54:03.097]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892601] |	 Wynik cząstkowy: 96
[Czas: 15:54:03.097]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892601] |	 Wynik cząstkowy: 5
[Czas: 15:54:03.097]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892601] |	 Wynik cząstkowy: 33
[Czas: 15:54:03.097]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892601] |	 Wynik cząstkowy: 76
[Czas: 15:54:03.098]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892601] |	 ZDAŁ A (-> B) |	 Wynik: 51.60 pkt
[Czas: 15:54:03.099]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892602] treść nr: 11
[Czas: 15:54:03.099]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892602] treść nr: 3
[Czas: 15:54:03.099]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892602] treść nr: 34
[Czas: 15:54:03.099]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892602] treść nr: 32
[Czas: 15:54:03.099]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892602] treść nr: 8
[Czas: 15:54:03.301]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892602] |	 Wynik cząstkowy: 24
[Czas: 15:54:03.301]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892602] |	 Wynik cząstkowy: 10
[Czas: 15:54:03.301]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892602] |	 Wynik cząstkowy: 15
[Czas: 15:54:03.301]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892602] |	 Wynik cząstkowy: 19
[Czas: 15:54:03.301]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892602] |	 Wynik cząstkowy: 37
[Czas: 15:54:03.302]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892602] |	 OBLAŁ A (Koniec) |	 Wynik: 21.00 pkt
[Czas: 15:54:03.302]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892603] treść nr: 37
[Czas: 15:54:03.302]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892603] treść nr: 25
[Czas: 15:54:03.303]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892603] treść nr: 32
[Czas: 15:54:03.303]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892603] treść nr: 46
[Czas: 15:54:03.303]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892603] treść nr: 18
[Czas: 15:54:03.504]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892603] |	 Wynik cząstkowy: 79
[Czas: 15:54:03.504]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892603] |	 Wynik cząstkowy: 61
[Czas: 15:54:03.504]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892603] |	 Wynik cząstkowy: 26
[Czas: 15:54:03.504]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892603] |	 Wynik cząstkowy: 3
[Czas: 15:54:03.504]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892603] |	 Wynik cząstkowy: 13
[Czas: 15:54:03.505]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892603] |	 ZDAŁ A (-> B) |	 Wynik: 36.40 pkt
[Czas: 15:54:03.505]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892604] treść nr: 19
[Czas: 15:54:03.505]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892604] treść nr: 26
[Czas: 15:54:03.505]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892604] treść nr: 20
[Czas: 15:54:03.506]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892604] treść nr: 2
[Czas: 15:54:03.506]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892604] treść nr: 30
[Czas: 15:54:03.715]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892604] |	 Wynik cząstkowy: 46
[Czas: 15:54:03.715]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892604] |	 Wynik cząstkowy: 90
[Czas: 15:54:03.715]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892604] |	 Wynik cząstkowy: 75
[Czas: 15:54:03.715]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892604] |	 Wynik cząstkowy: 3
[Czas: 15:54:03.715]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892604] |	 Wynik cząstkowy: 70
[Czas: 15:54:03.716]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892604] |	 ZDAŁ A (-> B) |	 Wynik: 56.80 pkt
[Czas: 15:54:03.717]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892605] treść nr: 34
[Czas: 15:54:03.717]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892605] treść nr: 38
[Czas: 15:54:03.717]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892605] treść nr: 9
[Czas: 15:54:03.717]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892605] treść nr: 20
[Czas: 15:54:03.718]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892605] treść nr: 16
[Czas: 15:54:03.922]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892605] |	 Wynik cząstkowy: 11
[Czas: 15:54:03.922]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892605] |	 Wynik cząstkowy: 1
[Czas: 15:54:03.922]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892605] |	 Wynik cząstkowy: 84
[Czas: 15:54:03.922]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892605] |	 Wynik cząstkowy: 44
[Czas: 15:54:03.922]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892605] |	 Wynik cząstkowy: 65
[Czas: 15:54:03.923]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892605] |	 ZDAŁ A (-> B) |	 Wynik: 41.00 pkt
[Czas: 15:54:03.924]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892606] treść nr: 2
[Czas: 15:54:03.924]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892606] treść nr: 28
[Czas: 15:54:03.924]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892606] treść nr: 4
[Czas: 15:54:03.924]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892606] treść nr: 47
[Czas: 15:54:03.924]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892606] treść nr: 5
[Czas: 15:54:04.129]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892606] |	 Wynik cząstkowy: 69
[Czas: 15:54:04.129]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892606] |	 Wynik cząstkowy: 83
[Czas: 15:54:04.129]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892606] |	 Wynik cząstkowy: 53
[Czas: 15:54:04.129]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892606] |	 Wynik cząstkowy: 40
[Czas: 15:54:04.129]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892606] |	 Wynik cząstkowy: 71
[Czas: 15:54:04.140]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892606] |	 ZDAŁ A (-> B) |	 Wynik: 63.20 pkt
[Czas: 15:54:04.140]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892607] treść nr: 38
[Czas: 15:54:04.140]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892607] treść nr: 14
[Czas: 15:54:04.140]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892607] treść nr: 5
[Czas: 15:54:04.141]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892607] treść nr: 19
[Czas: 15:54:04.141]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892607] treść nr: 34
[Czas: 15:54:04.350]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892607] |	 Wynik cząstkowy: 36
[Czas: 15:54:04.350]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892607] |	 Wynik cząstkowy: 37
[Czas: 15:54:04.350]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892607] |	 Wynik cząstkowy: 39
[Czas: 15:54:04.350]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892607] |	 Wynik cząstkowy: 95
[Czas: 15:54:04.350]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892607] |	 Wynik cząstkowy: 39
[Czas: 15:54:04.351]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892607] |	 ZDAŁ A (-> B) |	 Wynik: 49.20 pkt
[Czas: 15:54:04.351]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892608] treść nr: 47
[Czas: 15:54:04.352]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892608] treść nr: 13
[Czas: 15:54:04.352]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892608] treść nr: 9
[Czas: 15:54:04.352]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892608] treść nr: 18
[Czas: 15:54:04.352]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892608] treść nr: 28
[Czas: 15:54:04.554]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892608] |	 Wynik cząstkowy: 89
[Czas: 15:54:04.554]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892608] |	 Wynik cząstkowy: 59
[Czas: 15:54:04.554]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892608] |	 Wynik cząstkowy: 0
[Czas: 15:54:04.554]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892608] |	 Wynik cząstkowy: 83
[Czas: 15:54:04.554]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892608] |	 Wynik cząstkowy: 47
[Czas: 15:54:04.555]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892608] |	 ZDAŁ A (-> B) |	 Wynik: 55.60 pkt
[Czas: 15:54:04.555]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892609] treść nr: 44
[Czas: 15:54:04.555]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892609] treść nr: 34
[Czas: 15:54:04.555]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892609] treść nr: 28
[Czas: 15:54:04.556]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892609] treść nr: 42
[Czas: 15:54:04.556]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892609] treść nr: 33
[Czas: 15:54:04.771]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892609] |	 Wynik cząstkowy: 36
[Czas: 15:54:04.770]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892609] |	 Wynik cząstkowy: 71
[Czas: 15:54:04.771]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892609] |	 Wynik cząstkowy: 11
[Czas: 15:54:04.771]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892609] |	 Wynik cząstkowy: 52
[Czas: 15:54:04.770]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892609] |	 Wynik cząstkowy: 17
[Czas: 15:54:04.771]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892609] |	 ZDAŁ A (-> B) |	 Wynik: 37.40 pkt
[Czas: 15:54:04.772]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892610] treść nr: 20
[Czas: 15:54:04.772]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892610] treść nr: 35
[Czas: 15:54:04.772]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892610] treść nr: 46
[Czas: 15:54:04.772]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892610] treść nr: 24
[Czas: 15:54:04.772]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892610] treść nr: 5
[Czas: 15:54:04.987]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892610] |	 Wynik cząstkowy: 67
[Czas: 15:54:04.987]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892610] |	 Wynik cząstkowy: 63
[Czas: 15:54:04.987]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892610] |	 Wynik cząstkowy: 37
[Czas: 15:54:04.987]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892610] |	 Wynik cząstkowy: 77
[Czas: 15:54:04.987]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892610] |	 Wynik cząstkowy: 27
[Czas: 15:54:04.987]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892610] |	 ZDAŁ A (-> B) |	 Wynik: 54.20 pkt
[Czas: 15:54:04.988]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892611] treść nr: 1
[Czas: 15:54:04.988]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892611] treść nr: 37
[Czas: 15:54:04.988]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892611] treść nr: 46
[Czas: 15:54:04.988]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892611] treść nr: 11
[Czas: 15:54:04.989]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892611] treść nr: 7
