[Czas: 15:43:16.381]	[Komisja B] [P] Przewodniczący 0 w komisji B: Rozpoczynam pracę.
[Czas: 15:43:18.945]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889253] treść nr: 2
[Czas: 15:43:51.479]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889425] |	 ZDAŁ B |	 Wynik: 65.67 pkt
[Czas: 15:43:51.480]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889426] treść nr: 8
[Czas: 15:43:51.480]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889426] treść nr: 17
[Czas: 15:43:51.480]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889426] treść nr: 35
[Czas: 15:43:51.684]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889426] |	 Wynik cząstkowy: 83
[Czas: 15:43:51.684]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889426] |	 Wynik cząstkowy: 5
[Czas: 15:43:51.684]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889426] |	 Wynik cząstkowy: 36
[Czas: 15:43:51.685]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889426] |	 ZDAŁ B |	 Wynik: 41.33 pkt
[Czas: 15:43:51.685]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889427] treść nr: 16
[Czas: 15:43:51.685]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889427] treść nr: 28
[Czas: 15:43:51.685]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889427] treść nr: 34
[Czas: 15:43:51.887]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889427] |	 Wynik cząstkowy: 46
[Czas: 15:43:51.887]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889427] |	 Wynik cząstkowy: 2
[Czas: 15:43:51.887]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889427] |	 Wynik cząstkowy: 57
[Czas: 15:43:51.887]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889427] |	 ZDAŁ B |	 Wynik: 35.00 pkt
[Czas: 15:43:51.888]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889428] treść nr: 28
[Czas: 15:43:51.888]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889428] treść nr: 11
[Czas: 15:43:51.888]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889428] treść nr: 35
[Czas: 15:43:52.093]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889428] |	 Wynik cząstkowy: 51
[Czas: 15:43:52.093]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889428] |	 Wynik cząstkowy: 53
[Czas: 15:43:52.093]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889428] |	 Wynik cząstkowy: 21
[Czas: 15:43:52.093]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889428] |	 ZDAŁ B |	 Wynik: 41.67 pkt
[Czas: 15:43:52.094]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889429] treść nr: 3
[Czas: 15:43:52.094]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889429] treść nr: 32
[Czas: 15:43:52.094]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889429] treść nr: 19
[Czas: 15:43:52.303]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889429] |	 Wynik cząstkowy: 19
[Czas: 15:43:52.303]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889429] |	 Wynik cząstkowy: 2
[Czas: 15:43:52.303]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889429] |	 Wynik cząstkowy: 86
[Czas: 15:43:52.304]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889429] |	 ZDAŁ B |	 Wynik: 35.67 pkt
[Czas: 15:43:52.304]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889430] treść nr: 18
[Czas: 15:43:52.304]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889430] treść nr: 3
[Czas: 15:43:52.305]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889430] treść nr: 34
[Czas: 15:43:52.507]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889430] |	 Wynik cząstkowy: 61
[Czas: 15:43:52.507]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889430] |	 Wynik cząstkowy: 14
[Czas: 15:43:52.507]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889430] |	 Wynik cząstkowy: 86
[Czas: 15:43:52.508]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889430] |	 ZDAŁ B |	 Wynik: 53.67 pkt
[Czas: 15:43:52.508]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889431] treść nr: 34
[Czas: 15:43:52.508]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889431] treść nr: 3
[Czas: 15:43:52.509]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889431] treść nr: 11
[Czas: 15:43:52.714]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889431] |	 Wynik cząstkowy: 47
[Czas: 15:43:52.714]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889431] |	 Wynik cząstkowy: 46
[Czas: 15:43:52.714]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889431] |	 Wynik cząstkowy: 88
[Czas: 15:43:52.715]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889431] |	 ZDAŁ B |	 Wynik: 60.33 pkt
[Czas: 15:43:52.715]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889432] treść nr: 27
[Czas: 15:43:52.716]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889432] treść nr: 39
[Czas: 15:43:52.716]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889432] treść nr: 12
[Czas: 15:43:52.921]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889432] |	 Wynik cząstkowy: 84
[Czas: 15:43:52.921]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889432] |	 Wynik cząstkowy: 72
[Czas: 15:43:52.921]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889432] |	 Wynik cząstkowy: 93
[Czas: 15:43:52.922]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889432] |	 ZDAŁ B |	 Wynik: 83.00 pkt
[Czas: 15:43:52.922]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889433] treść nr: 14
[Czas: 15:43:52.922]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889433] treść nr: 33
[Czas: 15:43:52.922]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889433] treść nr: 36
[Czas: 15:43:53.127]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889433] |	 Wynik cząstkowy: 45
[Czas: 15:43:53.126]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889433] |	 Wynik cząstkowy: 18
[Czas: 15:43:53.127]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889433] |	 Wynik cząstkowy: 75
[Czas: 15:43:53.127]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889433] |	 ZDAŁ B |	 Wynik: 46.00 pkt
[Czas: 15:43:53.127]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889434] treść nr: 22
[Czas: 15:43:53.128]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889434] treść nr: 20
[Czas: 15:43:53.128]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889434] treść nr: 35
[Czas: 15:43:53.333]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889434] |	 Wynik cząstkowy: 71
[Czas: 15:43:53.333]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889434] |	 Wynik cząstkowy: 38
[Czas: 15:43:53.333]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889434] |	 Wynik cząstkowy: 84
[Czas: 15:43:53.334]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889434] |	 ZDAŁ B |	 Wynik: 64.33 pkt
[Czas: 15:43:53.334]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889435] treść nr: 10
[Czas: 15:43:53.335]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889435] treść nr: 39
[Czas: 15:43:53.335]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889435] treść nr: 34
[Czas: 15:43:53.538]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889435] |	 Wynik cząstkowy: 72
[Czas: 15:43:53.538]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889435] |	 Wynik cząstkowy: 39
[Czas: 15:43:53.538]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889435] |	 Wynik cząstkowy: 71
[Czas: 15:43:53.538]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889435] |	 ZDAŁ B |	 Wynik: 60.67 pkt
[Czas: 15:43:53.539]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889436] treść nr: 7
[Czas: 15:43:53.539]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889436] treść nr: 37
[Czas: 15:43:53.539]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889436] treść nr: 41
[Czas: 15:43:53.743]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889436] |	 Wynik cząstkowy: 91
[Czas: 15:43:53.743]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889436] |	 Wynik cząstkowy: 23
[Czas: 15:43:53.743]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889436] |	 Wynik cząstkowy: 99
[Czas: 15:43:53.744]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889436] |	 ZDAŁ B |	 Wynik: 71.00 pkt
[Czas: 15:43:53.745]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889437] treść nr: 3
[Czas: 15:43:53.745]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889437] treść nr: 49
[Czas: 15:43:53.745]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889437] treść nr: 18
[Czas: 15:43:53.953]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889437] |	 Wynik cząstkowy: 15
[Czas: 15:43:53.953]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889437] |	 Wynik cząstkowy: 46
[Czas: 15:43:53.953]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889437] |	 Wynik cząstkowy: 12
[Czas: 15:43:53.954]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889437] |	 OBLAŁ B |	 Wynik: 24.33 pkt
[Czas: 15:43:53.954]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889438] treść nr: 16
[Czas: 15:43:53.955]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889438] treść nr: 49
[Czas: 15:43:53.955]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889438] treść nr: 25
[Czas: 15:43:54.157]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889438] |	 Wynik cząstkowy: 87
[Czas: 15:43:54.157]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889438] |	 Wynik cząstkowy: 77
[Czas: 15:43:54.157]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889438] |	 Wynik cząstkowy: 2
[Czas: 15:43:54.158]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889438] |	 ZDAŁ B |	 Wynik: 55.33 pkt
[Czas: 15:43:54.158]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889439] treść nr: 19
[Czas: 15:43:54.158]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889439] treść nr: 40
[Czas: 15:43:54.158]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889439] treść nr: 33
[Czas: 15:43:54.362]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889439] |	 Wynik cząstkowy: 3
[Czas: 15:43:54.362]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889439] |	 Wynik cząstkowy: 99
[Czas: 15:43:54.362]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889439] |	 Wynik cząstkowy: 23
[Czas: 15:43:54.363]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889439] |	 ZDAŁ B |	 Wynik: 41.67 pkt
[Czas: 15:43:54.364]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889440] treść nr: 3
[Czas: 15:43:54.364]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889440] treść nr: 46
[Czas: 15:43:54.364]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889440] treść nr: 7
[Czas: 15:43:54.566]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889440] |	 Wynik cząstkowy: 29
[Czas: 15:43:54.566]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889440] |	 Wynik cząstkowy: 68
[Czas: 15:43:54.566]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889440] |	 Wynik cząstkowy: 69
[Czas: 15:43:54.567]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889440] |	 ZDAŁ B |	 Wynik: 55.33 pkt
[Czas: 15:43:54.567]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889441] treść nr: 18
[Czas: 15:43:54.567]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889441] treść nr: 27
[Czas: 15:43:54.567]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889441] treść nr: 31
[Czas: 15:43:54.770]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889441] |	 Wynik cząstkowy: 57
[Czas: 15:43:54.770]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889441] |	 Wynik cząstkowy: 2
[Czas: 15:43:54.770]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889441] |	 Wynik cząstkowy: 38
[Czas: 15:43:54.770]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889441] |	 ZDAŁ B |	 Wynik: 32.33 pkt
[Czas: 15:43:54.771]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889442] treść nr: 49
[Czas: 15:43:54.771]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889442] treść nr: 4
[Czas: 15:43:54.771]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889442] treść nr: 40
[Czas: 15:43:54.975]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889442] |	 Wynik cząstkowy: 65
[Czas: 15:43:54.975]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889442] |	 Wynik cząstkowy: 80
[Czas: 15:43:54.975]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889442] |	 Wynik cząstkowy: 7
[Czas: 15:43:54.975]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889442] |	 ZDAŁ B |	 Wynik: 50.67 pkt
[Czas: 15:43:54.976]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889443] treść nr: 7
[Czas: 15:43:54.976]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889443] treść nr: 37
[Czas: 15:43:54.976]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889443] treść nr: 25
[Czas: 15:43:55.180]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889443] |	 Wynik cząstkowy: 82
[Czas: 15:43:55.180]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889443] |	 Wynik cząstkowy: 90
[Czas: 15:43:55.180]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889443] |	 Wynik cząstkowy: 13
[Czas: 15:43:55.181]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889443] |	 ZDAŁ B |	 Wynik: 61.67 pkt
[Czas: 15:43:55.181]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889444] treść nr: 47
[Czas: 15:43:55.182]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889444] treść nr: 8
[Czas: 15:43:55.182]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889444] treść nr: 33
[Czas: 15:43:55.396]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889444] |	 Wynik cząstkowy: 30
[Czas: 15:43:55.396]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889444] |	 Wynik cząstkowy: 72
[Czas: 15:43:55.397]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889444] |	 Wynik cząstkowy: 98
[Czas: 15:43:55.397]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889444] |	 ZDAŁ B |	 Wynik: 66.67 pkt
[Czas: 15:43:55.397]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889446] treść nr: 2
[Czas: 15:43:55.397]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889446] treść nr: 17
[Czas: 15:43:55.398]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889446] treść nr: 14
[Czas: 15:43:55.599]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889446] |	 Wynik cząstkowy: 59
[Czas: 15:43:55.599]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889446] |	 Wynik cząstkowy: 24
[Czas: 15:43:55.599]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889446] |	 Wynik cząstkowy: 90
[Czas: 15:43:55.600]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889446] |	 ZDAŁ B |	 Wynik: 57.67 pkt
[Czas: 15:43:55.600]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889447] treść nr: 2
[Czas: 15:43:55.601]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889447] treść nr: 22
[Czas: 15:43:55.601]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889447] treść nr: 8
[Czas: 15:43:55.806]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889447] |	 Wynik cząstkowy: 83
[Czas: 15:43:55.806]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889447] |	 Wynik cząstkowy: 66
[Czas: 15:43:55.806]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889447] |	 Wynik cząstkowy: 22
