[Czas: 17:37:40.692]	[Dziekan] [PID: 1030248] Rekrutacja otwarta. Generuję komisje i kandydatów 
[Czas: 17:38:02.162]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033015] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.162]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033016] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.162]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033017] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.162]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033018] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.163]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033019] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.163]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033020] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.163]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033021] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.163]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033022] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.163]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033023] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.163]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033024] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.163]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033025] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.163]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033026] skierowany do komisji A [PID: 1030249] |	 Kandydat zdał teorię wcześniej
[Czas: 17:38:02.163]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033027] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.163]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033028] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.163]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033029] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.163]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033030] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.163]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033031] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.164]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033032] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.164]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033033] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.164]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033034] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.164]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033035] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.164]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033036] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.164]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033037] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.164]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033038] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.164]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033039] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.164]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033040] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.165]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033041] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.165]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033042] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.165]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033043] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.165]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033044] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.165]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033045] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.165]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033046] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.165]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033047] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.165]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033048] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.165]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033049] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.165]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033050] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.165]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033051] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.165]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033052] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.166]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033053] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.166]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033054] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.166]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033055] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.166]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033056] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.166]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033057] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.166]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033058] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.166]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033059] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.166]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033060] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.166]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033061] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.166]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033062] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.166]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033063] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.166]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033064] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.166]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033065] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.166]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033066] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.166]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033067] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.166]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033068] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.166]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033069] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.167]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033070] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.167]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033071] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.167]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033072] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.167]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033073] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.167]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033074] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.167]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033075] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.167]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033076] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.167]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033077] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.167]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033078] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.167]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033079] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.167]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033080] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.167]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033081] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.167]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033082] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.168]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033083] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.168]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033084] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.168]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033085] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.168]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033086] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.168]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033087] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 17:38:02.168]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033088] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.168]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033089] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.168]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033090] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.168]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033091] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.168]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033092] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.168]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033093] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.168]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033094] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.168]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033095] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.168]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033096] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.168]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033097] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.169]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033098] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.169]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033099] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.169]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033100] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.169]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033101] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.169]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033102] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.169]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033103] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.169]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033104] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.169]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033105] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.169]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033106] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.169]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033107] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.169]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033108] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.169]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033109] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.169]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033110] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.169]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033111] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.169]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033112] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.170]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033113] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.170]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033114] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.170]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033115] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.170]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033116] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.170]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033117] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.170]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033118] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.170]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033119] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.170]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033120] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.170]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033121] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.170]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033122] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.170]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033123] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.170]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033124] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.170]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033125] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.170]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033126] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.170]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033127] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.171]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033128] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.171]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033129] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.171]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033130] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.171]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033131] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.171]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033132] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.171]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033133] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.171]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033134] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.171]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033135] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.171]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033136] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.171]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033137] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.171]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033138] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.171]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033139] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.172]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033140] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.172]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033141] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.172]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033142] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.172]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033143] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.172]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033144] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.172]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033145] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.172]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033146] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.172]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033147] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.172]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033148] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.172]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033149] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.172]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033150] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.173]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033151] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.173]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033152] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.173]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033153] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.173]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033154] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.173]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033155] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.173]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033156] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.173]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033157] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.173]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033158] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.173]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033159] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.173]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033160] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.173]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033161] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.173]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033162] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.174]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033163] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.389]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033164] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.391]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033165] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.391]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033166] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.391]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033167] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.391]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033168] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.391]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033169] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.392]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033170] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.392]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033171] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.392]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033172] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.392]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033173] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.392]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033174] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.392]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033175] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.392]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033176] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.392]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033177] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.393]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033178] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.393]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033179] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.393]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033180] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.393]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033181] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.393]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033182] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.393]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033183] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.393]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033184] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.393]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033185] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.393]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033186] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.394]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033187] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.394]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033188] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.394]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033189] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.394]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033190] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.394]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033191] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.394]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033192] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.394]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033193] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.394]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033194] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.394]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033195] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.394]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033196] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.395]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033197] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.411]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033198] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.459]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033199] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.460]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033200] skierowany do komisji A [PID: 1030249] |	 Kandydat zdał teorię wcześniej
[Czas: 17:38:02.460]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033201] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.460]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033202] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.472]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033203] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.521]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033204] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.577]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033205] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.577]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033206] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.578]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033207] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.578]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033208] skierowany do komisji A [PID: 1030249]
[Czas: 17:38:02.578]	[Dziekan] [PID: 1030248] Kandydat [PID: 1033209] skierowany do komisji A [PID: 1030249]
